waterbody,date,dateNUTR,year,town,latitude,longitude,state,data_source,mult_survey,off_season,surfacearea_ha,surfaceaarea_sqm,perimeter_m,shoreline_development,depth_max_m,depth_avg_m,forested_shoreline_prop,inflow,outflow,FP_presence,FPcover_avg,FPcover_low_est,FPcover_max,FPcover_min,azolla,eichhornia_crassipes,lemna_minor,lemna_trisulca,lemna_valdiviana,riccia,spirodela_polyrhiza,wolffia,wolffia_borealis ,wolffia_brasiliensis ,allplant_species_richness,FP_species_richness,nonFP_species_richness,regime,azolla_cover_prop,lminor_cover_prop,lvaldiviana_cover_prop,ltrisulca_cover_prop,riccia_cover_prop,spolyrhiza_cover_prop,wolffia_cover_prop,wbrasiliensis_cover_prop,wborealis_cover_prop,TOTP_n,TOTP_avg,TOTP_SE,PO4_n,PO4_avg,PO4_SE,TOTN_n,TOTN_avg,TOTN_SE,NO3_n,NO3_avg,NO3_SE,NH4_n,NH4_avg,NH4_SE,totNtotP_n,totNtotP_avg,totNtotP_SE,PH_n,PH_avg,PH_SE,COND_n,COND_avg,COND_SE,DO_n,DO_avg,DO_SE,TEMP_n,TEMP_avg,TEMP_SE,ALK_n,ALK_avg,ALK_SE,secchi_n,secchi_avg,secchi_SE,notes,alisma,alisma_subcordatum,brasenia,cabomba,callitriche,callitriche_verna,callitriche_hetero,callitriche_stag,cardamine,ceratophyllum_dem,ceratophyllum_echin,charphyte,decodon,egeria,elatine,elatine_ameri,elatine_minima,elatine_triandra,eleocharis,eleocharis_acic,eleocharis_ellip,ellocharis_parv,elodea_canad,elodea_nutt,eriocaulon_aqua,fil_algae,glossostigma,gratiola,hydrilla,isoetes,isoetes_acad,isoetes_eaton,isoetes_echino,isoetes_engel,isoetes_lacus,isoetes_tuck,juncus,juncus_pelo,lobelia,ludwigia,ludwigia_dub,ludwigia_lac,ludwigia_pal,marsilea,megalodonta,myosotis,myriophyllum,myriophyllum_alt,myriophyllum_aqua,myriophyllum_hetero,myriophyllum_hetero_lax,myriophyllum_hum,myriophyllum_ten,myriophyllum_sibi,myriophyllum_spic,najas_flex,najas_grac,najas_guad,najas_minor,nasturtium,nelumbo,nuphar,nymphaea_odor,nymphaea_odor_odor,nymphaea_odor_tuber,nymphoides,nymphoides_cordata,nymphoides_pelt,peltandra,phragmites,polygonum,polygonum_amphi,polygonum_hydro,pontederia,potamogeton,potamogeton_ampli,potamogeton_berch,potamogeton_biculp,potamogeton_conferv,potamogeton_crispus,potamogeton_epi,potamogeton_foli,potamogeton_frie,potamogeton_grami,potamogeton_ilino,potamogeton_ilino_hybrid,potamogeton_natans,potamogeton_nodos,potamogeton_oakes,potamogeton_palus,potamogeton_perfo,potamogeton_pulch,potamogeton_pusil,potamogeton_prael,potamogeton_rich,potamogeton_robb,potamogeton_spir,potamogeton_vase,potamogeton_zost,proserpinaca,ranunculus,sagittaria,sagittaria_gram,sagittaria_lati,schoenoplectus,sparganium,sparganium_ameri,stuckenia,trapa,typha,typha_latif,sedge,utricularia,utricularia_gemi,utricularia_gibb,utricularia_inter,utricularia_macro,utricularia_mini,utricularia_mino,utricularia_purp,utricularia_radi,utricularia_subu,utricularia_vulg,vallisneria,zannichellia,zosterella
Mill Pond Park,3/9/2012,3/9/2012,2012,Newington,41.6947,72.73,CT,MJM,Y,Y,1.46,14568.683,597.938,1.397,2.8,,0.2895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01934,0.00036,,,,,,,,,,,,,,,,1,8.69,,1,708,,1,12.6,,1,9.3,,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mill Pond Park,7/13/2012,7/13/2012,2012,Newington,41.6947,72.73,CT,MJM,Y,N,1.46,14568.683,597.938,1.397,2.8,,0.2895,,,Y,0.0411,0.0411,0.0411,0.0411,0,0,1,0,0,0,1,0,0,0,5,2,3,SAV,0,0.03697,0,0,0,0.00415,0,0,0,3,0.06918,0.00377,,,,3,1.68768,0.28318,,,,,,,,24.394,,3,6.66,0.84642385,3,263.3333333,3.75647589,3,9.2,0.888819442,3,28.53333333,0.504424865,,,,,,,"Used ""3"" for nonFP based on 2009 survey",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mill Pond Park,combined,7/13/2012,comb,Newington,41.6947,72.73,CT,CAES/MJM,Y,N,1.46,14568.683,597.938,1.397,2.8,,0.2895,,,Y,0.2675,0.4938,0.4938,0.0411,0,0,1,0,0,0,1,0,0,0,8,2,6,SAV,0,0.12823,0,0,0,0.00208,0,0,0,3,0.0948,0.0257,,,,3,1.68768,0.28318,,,,,,,,24.394,,3,7.4,0.6473,3,444.1111,134.9231,2,8.55,0.65,2,24.71666667,3.816666667,2,180.4,12.5,1,1.2,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Millers Pond,8/22/2005,8/22/2005,2005,Durham,41.4773,72.6328,CT,CAES,N,N,13.19,14581.909,2084.85,1.69,5.49,3.35,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,SAV,0,0,0,0,0,0,0,0,0,2,0.006,0.003,,,,,,,,,,,,,,,,2,5.35,0.05,2,24,0,1,7.1,,1,26.3,,2,1.13,0.375,1,4,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,6/22/2011,6/22/2011,2011,St. James,40.8972,73.1483,NY,MJM,Y,N,0.36,3547.89,234.59,1.102,1,,1,,,Y,0.6815,0.6815,0.6815,0.6815,0,0,1,0,0,0,0,0,0,0,1,1,0,FP,0,0.6815,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,799,458,,,,2,23.15,0.85,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,7/12/2011,7/12/2011,2011,St. James,40.8972,73.1483,NY,MJM,Y,N,0.36,3547.89,234.59,1.102,1,,1,,,Y,0.8595,0.8595,0.8595,0.8595,0,0,1,0,0,0,0,0,0,0,1,1,0,FP,0,0.85952,0,0,0,0,0,0,0,,,,4,0.069653651,0.007638392,,,,4,0.005601226,0.001380716,4,0.018619959,0.005849039,,,,,,,4,1639,74.00112612,4,4.325,0.561805126,4,30.65,1.094303431,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,8/2/2011,8/2/2011,2011,St. James,40.8972,73.1483,NY,MJM,Y,N,0.36,3547.89,234.59,1.102,1,,1,,,Y,0.6719,0.6719,0.6719,0.6719,0,0,1,0,0,0,0,0,0,0,1,1,0,FP,0,0.67186,0,0,0,0,0,0,0,,,,4,0.043550937,0.001835111,,,,4,0.003879205,0.001643774,4,0.045972324,0.003856877,,,,4,6.7175,0.084298577,4,3052.5,22.5,4,4.775,1.015197025,4,25.575,0.193110504,,,,,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,8/23/2011,8/23/2011,2011,St. James,40.8972,73.1483,NY,MJM,Y,N,0.36,3547.89,234.59,1.102,1,,1,,,Y,0.8813,0.8813,0.8813,0.8813,0,0,1,0,0,0,0,0,0,0,1,1,0,FP,0,0.88135,0,0,0,0,0,0,0,,,,4,0.557486823,0.029941762,,,,4,0.002308645,0.00133366,4,0.03274,0.003800481,,,,4,6.7925,0.039869579,4,761,23.54074482,4,6.475,0.193110504,4,22.975,0.170171482,,,,,0.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,9/8/2011,9/8/2011,2011,St. James,40.8972,73.1483,NY,MJM,Y,N,0.36,3547.89,234.59,1.102,1,,1,,,Y,0.4809,0.4809,0.4809,0.4809,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,0.48089,0,0,0,0,0,0,0,,,,4,1.174880211,0.004263749,,,,4,0.006147182,0.006147182,4,0.05885,0.010734517,,,,4,6.58,0.073143694,4,519.75,2.688710967,4,13.8,0.219848433,4,20.45,0.08660254,,,,,0.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,11/8/2011,11/8/2011,2011,St. James,40.8972,73.1483,NY,MJM,Y,Y,0.36,3547.89,234.59,1.102,1,,1,,,Y,0.0039,0.0039,0.0039,0.0039,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,0.00388,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,3,7.203333333,0.102686145,3,704,34.53018004,3,3.2,0.1,3,14.93333333,0.940449065,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,2/27/2012,2/27/2012,2012,St. James,40.8972,73.1483,NY,MJM,Y,Y,0.36,3547.89,234.59,1.102,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.08862,0.00571,4,0.175,0.01758,4,2.53953,0.42762,4,0.05715,0.00671,4,0.54335,0.07009,,28.6559,,4,7.3775,0.05153882,4,1151.5,27.46664644,4,8.8,1.467991826,4,4.8,0.42031734,,,,,,,Late winter  no plants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,7/25/2012,7/25/2012,2012,St. James,40.8972,73.1483,NY,MJM,Y,N,0.36,3547.89,234.59,1.102,1,,1,,,Y,0.903,0.903,0.903,0.903,0,0,1,0,0,0,0,0,0,0,1,1,0,FP,0,0.903,0,0,0,0,0,0,0,,,,4,0.22641,0.02214,,,,4,0.30541,0.14613,4,0.02546,0.00949,,,,4,6.875,0.075,4,336,7.03562364,4,4.225,0.615595917,4,25.775,0.693271231,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,8/21/2013,8/21/2013,2013,St. James,40.8972,73.1483,NY,MJM,Y,N,0.36,3547.89,234.59,1.102,1,,1,,,Y,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,FP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Used SAV richness from 2011,2012; no data on FP species % composition",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mills Pond,combined,2/27/2012,comb,St. James,40.8972,73.1483,NY,MJM,Y,N,0.36,3547.89,234.59,1.102,1,,1,,,Y,0.9281,1,1,0.6719,0,0,1,0,0,0,0,0,0,0,1,1,0,FP,0,0.74635,0,0,0,0,0,0,0,4,0.08862,0.00571,6,0.374497172,0.176850392,4,2.53953,0.42762,6,0.063417551,0.049160718,6,0.120832805,0.084708668,,28.6559,,6,6.924305556,0.12441333,8,1120.34375,358.064992,6,6.133333333,1.594321521,6,23.39305556,2.187091143,,,,3,0.47,0.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mills Pond, Lower",7/27/2005,7/27/2005,2005,Canton,41.8242,72.9114,CT,CAES,Y,N,0.4,3876.581,251.35,1.115,1.5,0.5,0.6541,,,Y,0.77,1,1,0.54,0,0,0,0,0,0,0,0,1,0,8,1,7,FP,0,0,0,0,0,0,0,0,0.54,2,0.0455,0.0145,,,,,,,,,,,,,,,,2,6.2,0.1,2,125,2,1,4.6,,1,28.6,,2,27.38,0.375,,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mills Pond, Lower",3/9/2012,3/9/2012,2012,Canton,41.8242,72.9114,CT,MJM,Y,Y,0.4,3876.581,251.35,1.115,1.5,0.5,0.6541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01602,0.00096,,,,,,,,,,,,,,,,1,7.04,,1,296,,,,,1,8.4,,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mills Pond, Lower",7/13/2012,7/13/2012,2012,Canton,41.8242,72.9114,CT,MJM,Y,N,0.4,3876.581,251.35,1.115,1.5,0.5,0.6541,,,Y,0.5,0.5,0.5,0.5,0,0,1,0,0,0,1,0,0,1,10,3,7,SAV,0,0.02031,0,0,0,0.00156,0,0.47813,0,2,0.03495,0.00279,,,,2,1.39044,0.19633,,,,,,,,39.7873,,3,8.14,0.121243557,3,293,1.527525232,3,8.266666667,0.145296631,3,30.6,0.152752523,,,,,,,"Used ""7"" for nonFP based on 2005 survey",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mills Pond, Lower",combined,7/13/2012,comb,Canton,41.8242,72.9114,CT,CAES/MJM,Y,N,0.4,3876.581,251.35,1.115,1.5,0.5,0.6541,,,Y,0.635,0.5,1,0.5,0,0,1,0,0,0,1,0,0,1,10,3,7,shift,0,0.01016,0,0,0,0.00078,0,0.50906,0,3,0.0402,0.0053,,,,2,1.39044,0.19633,,,,,,,,39.7873,,3,7.1267,0.5617,3,238,56.5066,2,6.433333333,1.833333333,2,22.53333333,8.683701208,2,27.38,14.5,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mills Pond, Upper",7/27/2005,7/27/2005,2005,Canton,41.8266,72.9141,CT,CAES,Y,N,1.78,17784.083,747.696,1.581,1.5,,0.9572,,,Y,0.24,0.24,0.24,0.24,0,0,1,0,0,0,1,0,0,0,10,2,8,SAV,0,0.04,0,0,0,0.2,0,0,0,2,0.105,0.051,,,,,,,,,,,,,,,,2,6,0.1,2,149,11,1,0.3,,1,23.9,,2,33,5.25,,1,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mills Pond, Upper",3/9/2012,3/9/2012,2012,Canton,41.8266,72.9141,CT,MJM,Y,Y,1.78,17784.083,747.696,1.581,1.5,,0.9572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01507,0.00095,,,,,,,,,,,,,,,,1,7.22,,1,363,,,,,1,9.1,,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mills Pond, Upper",7/13/2012,7/13/2012,2012,Canton,41.8266,72.9141,CT,MJM,Y,N,1.78,17784.083,747.696,1.581,1.5,,0.9572,,,Y,0.0035,0.0035,0.0035,0.0035,0,0,1,0,0,0,1,0,0,0,10,2,8,SAV,0,0.00002,0,0,0,0.00002,0,0,0,3,0.02929,0.00296,,,,3,1.03453,0.23507,,,,,,,,35.3213,,3,6.86,0.505074252,3,161.2666667,1.241414963,3,9,0.458257569,3,29.7,0.115470054,,,,,,,"Used ""8"" for nonFP based on 2005 survey",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mills Pond, Upper",combined,7/13/2012,comb,Canton,41.8266,72.9141,CT,CAES/MJM,Y,N,1.78,17784.083,747.696,1.581,1.5,,0.9572,,,Y,0.1217,0.24,0.24,0.0035,0,0,1,0,0,0,1,0,0,0,10,2,8,SAV,0,0.02001,0,0,0,0.10001,0,0,0,3,0.0671,0.0379,,,,3,1.03453,0.23507,,,,,,,,35.3213,,3,6.6933,0.3619,3,224.4222,69.3793,2,4.65,4.35,2,20.9,7.511324783,2,33,51,1,1,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mohawk Pond,9/13/2005,9/13/2005,2005,"Cornwall, Goshen",41.8114,73.2929,CT,CAES,N,N,6.56,65559.074,1007.65,1.12,8,4.5,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,SAV,0,0,0,0,0,0,0,0,0,2,0.018,0.009,,,,,,,,,,,,,,,,2,5.7,0.3,2,35.85,4.15,1,7.6,,1,24.2,,2,9,3,1,5.4,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0
Mono Pond,9/19/2012,9/19/2012,2012,Columbia,41.6766,72.3112,CT,CAES,N,N,41.28,412779.35,4950.35,2.128,2,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,SAV,0,0,0,0,0,0,0,0,0,2,0.0132,0.0004,,,,,,,,,,,,,,,,2,6.15,0.05,2,23.1,18.9,1,7.4,,1,20.4,,2,6.75,0,1,2,,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
Moosup Pond,7/23/2008,7/23/2008,2008,Plainfield,41.7343,71.8668,CT,CAES,Y,N,38.77,387688.845,2559.41,1.21,6,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,SAV,0,0,0,0,0,0,0,0,0,2,0.0145,0.0125,,,,,,,,,,,,,,,,2,5.95,0.25,2,52.65,2.65,1,7.5,,1,27.7,,2,10,5,,3.9,,,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Moosup Pond,7/1/2012,7/1/2012,2012,Plainfield,41.7343,71.8668,CT,CAES,Y,N,38.77,387688.845,2559.41,1.21,6,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,SAV,0,0,0,0,0,0,0,0,0,2,0.2032,0.1754,,,,,,,,,,,,,,,,2,6.5,0.4,2,53.5,2.5,1,8.3,,1,28.5,,2,12.75,1.5,,2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
