Location_ID,Location_Name,Location_Setting,Location_Description,Ecology_Facility_Site_ID,Is_Location_a_Well,Address,City,State,Zip_Code,County,Watershed_WRIA,Ecology_Region,US_Congressional_District,State_Legislative_District,NHD_Reach_Code,NHD_Reach_Measure,NHD_Edit_Date,Calculated_Latitude_Decimal_Degrees_NAD83HARN,Calculated_Longitude_Decimal_Degrees_NAD83HARN,Horizontal_Coordinates_Represent,Horizontal_Coordinate_Accuracy,Horizontal_Coordinate_Collection_Method,Paper_Map_Scale,Township_Number,Township_Direction,Range_Number,Range_Direction,Section_Number,Quarter_Section_Township_Range,Quarter_Quarter_Section_Township_Range,Elevation_of,Elevation,Elevation_Units,Elevation_Datum,Elevation_Accuracy,Elevation_Collecton_Method,Sediment_Elevation_Reference,Location_Suspect_or_Rejected_Flag,Location_Suspect_Code,Location_Suspect_Description,Location_ID_Alias,Associated_Study_ID,Record_Created_On
FWM_PONYA3,POND 3,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Lower Yakima,Central Regional Office,4,15,1.703E+13,,4/15/2011 14:38,46.46670794,-120.3828317,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,11,N,19,E,1,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_PONYA4,POND 4,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Lower Yakima,Central Regional Office,4,15,1.703E+13,,4/15/2011 14:38,46.43731565,-120.3473686,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,11,N,20,E,17,SW,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_PONYA5,POND 5,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Lower Yakima,Central Regional Office,4,15,1.703E+13,,4/15/2011 14:38,46.4330521,-120.3468215,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,11,N,20,E,17,SW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_POTGR1,POTHOLES RESERVOIR,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,6/17/2008 16:51,47.01258163,-119.3436454,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,28,E,31,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_PRICO1,PRIEST RAPIDS LAKE,"Lake, Pond, or Reservoir",Reservoir behind Priest Rapids Dam. Littoral zone for plant data.  See 'sample collection method' and 'field collection comment' for additional details,,N,,,WA,,Kittitas,Alkali-Squilchuck,Central Regional Office,8,13,1.702E+13,,,46.766599,-119.954688,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,15,N,23,E,28,NW,NE,,,,,,,,,,,,FW_MACROPHYTE,5/19/2014 14:49
FWM_PROYA1,PROSSER DIVERSION,"Lake, Pond, or Reservoir",Reservoir behind Prosser Diversion Dam. Littoral zone for plant data.  See 'sample collection method' and 'field collection comment' for additional details,,N,,,WA,,Benton,Lower Yakima,Central Regional Office,4,16,1.703E+13,,,46.204568,-119.778538,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,8,N,24,E,2,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,5/19/2014 14:49
FWM_PUTDO1,PUTTER LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Douglas,Moses Coulee,Central Regional Office,4,12,1.702E+13,,8/30/2006 8:03,47.37446991,-120.1338143,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,21,E,25,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_QUIGR1,QUINAULT LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grays Harbor,Queets-Quinault,Southwest Regional Office,6,24,1.71001E+13,,9/10/2009 22:15,47.47529554,-123.8690734,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,23,N,9,W,18,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_QUIGR2,QUINCY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,1/27/2009 15:56,47.14094454,-119.9210894,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,19,N,23,E,15,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_RAPPI1,RAPJOHN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Nisqually,Southwest Regional Office,8,2,1.711E+13,,12/29/2004 15:29,46.90517798,-122.3422099,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,4,E,6,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_RATOK1,RAT LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Okanogan,Central Regional Office,4,12,1.702E+13,,7/13/2012 0:00,48.18071692,-119.803295,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,31,N,24,E,15,SE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_RAVKI1,RAVENSDALE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Duwamish-Green,Northwest Regional Office,8,5,1.711E+13,,12/28/2004 16:46,47.35082521,-121.992543,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,6,E,36,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_REDGR1,RED ROCK LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,6/17/2008 17:55,46.87648268,-119.5854446,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,26,E,17,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_REEWH1,REED LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,Wa,,Whatcom,Lower Skagit-Samish,Northwest Regional Office,2,40,1.711E+13,,1/22/2007 2:46,48.66187218,-122.3278632,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,37,N,4,E,29,SW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_REFSP1,REFLECTION LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Spokane,Little Spokane,Eastern Regional Office,5,7,1.70103E+13,,12/15/2011 7:57,47.99745855,-117.284515,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,29,N,44,E,19,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_RETKI1,RETREAT LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,8,5,1.711E+13,,9/26/2012 0:00,47.35209568,-121.9418322,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,7,E,32,NE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_RIFLE1,RIFFE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Lewis,Cowlitz,Southwest Regional Office,3,20,1.708E+13,,11/1/2010 7:08,46.47777944,-122.2958444,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,12,N,4,E,34,SW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_RILSN1,RILEY LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Stillaguamish,Northwest Regional Office,1,39,1.711E+13,,5/1/2008 11:38,48.24640299,-121.9469157,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,32,N,7,E,19,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_ROCWH1,ROCK LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Whitman,Palouse,Eastern Regional Office,5,9,1.70601E+13,,6/24/2008 10:36,47.1818684,-117.679898,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,20,N,41,E,32,SW,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_ROESN2,ROESIGER LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Snohomish,Northwest Regional Office,1,39,1.711E+13,,4/15/2008 14:41,47.99456674,-121.9089781,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,29,N,7,E,16,SE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_ROSCH1,ROSES (ALKALI) LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Chelan,Chelan,Central Regional Office,8,12,1.702E+13,,7/26/2012 0:00,47.90424153,-120.1541706,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,28,N,21,E,26,NE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_ROUOK1,ROUND LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Sanpoil,Central Regional Office,4,7,1.702E+13,,10/28/2005 21:16,48.60718296,-119.1245773,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,36,N,30,E,19,NW,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:42
FWM_ROZYA1,ROZA RESERVOIR,"Lake, Pond, or Reservoir",Reservoir behind Roza Diversion Dam. Littoral zone for plant data.  See 'sample collection method' and 'field collection comment' for additional details,,N,,,WA,,Kittitas,Upper Yakima,Central Regional Office,8,13,1.703E+13,,,46.763007,-120.455576,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,15,N,19,E,28,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,5/19/2014 14:49
FWM_RS_BLATH1,BLACK RIVER NEAR GATE,Stream or River,Inventory of River in the vicinity of School Land Rd boat launch. (see 'Sample collection Method' in results for more details).,,N,,,WA,,Thurston,Upper Chehalis,Southwest Regional Office,10,35,1.71001E+13,68.97406,2/23/2012 22:09,46.82951,-123.1324,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,4,W,36,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_BUEYA1,BUENA CREEK,Stream or River,From ditch at corner of Buena Rd and Buena Ext Rd downstream. (see 'Sample collection Method' in results for more details),,N,,,WA,,Yakima,Lower Yakima,Central Regional Office,4,15,,,,46.42733,-120.312,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,11,N,20,E,22,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_CATCL1,CATERPILLAR SLOUGH,Canal or Ditch,Side channel of Columbia River at Caterpillar Island Recreational Area.  Launched boat at public launch. (see 'Sample collection Method' in results for more details),,N,,,WA,,Clark,Salmon-Washougal,Southwest Regional Office,3,49,,,,45.70422,-122.7598,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,3,N,1,W,45,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_CHEGR1,CHEHALIS RIVER,Stream or River,Inventory of River at various locations in or mostly in Grays Harbor County.  Latitude and Longitude at Keys Rd boat launch. (see results field collection comments for additional details).,,N,,,WA,,Grays Harbor,Lower Chehalis,Southwest Regional Office,6,19,1.71001E+13,19.77014,2/24/2012 1:11,46.97857,-123.4787,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,6,W,7,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_CHELE1,CHEHALIS RIVER,Stream or River,"Inventory of River in the vicinity of Borst Park boat launch, Lewis County. See results field collection comments for additional details.",,N,,,WA,,Lewis,Upper Chehalis,Southwest Regional Office,3,20,1.71001E+13,82.63009,2/23/2012 22:27,46.71892,-122.9853,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,14,N,2,W,7,NW,NE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_COLCL1,COLUMBIA RIVER AT RIDGEFIELD,Stream or River,"Inventory of Sloughs and Columbia River in the vicinity of the Ridgefield boat launch. Littoral zone for aquatic plant data (see 'Sample collection Method' in results for more details), deep open water for secchi depth data.",,N,,,WA,,Clark,Lewis,Southwest Regional Office,3,18,1.708E+13,39.68386,,45.81645,-122.7509,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,4,N,1,W,38,NE,SW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_COLWA1,COLUMBIA RIVER AT CATHLAMET,Stream or River,"Inventory of Columbia River and sloughs in the vicinity of the Cathlamet boat launch. Littoral zone for aquatic plant data (see 'Sample collection Method' in results for more details), deep open water for secchi depth data.",,N,,,WA,,Wahkiakum,Grays-Elochoman,Southwest Regional Office,3,19,1.708E+13,38.04546,2/22/2012 20:20,46.20464,-123.3902,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,8,N,6,W,2,SW,NE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_COLWA2,COLUMBIA RIVER AT SKAMOKAWA,Stream or River,"Inventory of Columbia River and sloughs in the vicinity of Skamokawa boat launch. Littoral zone for aquatic plant data (see 'Sample collection Method' in results for more details), deep open water for secchi depth data.",,N,,,WA,,Wahkiakum,Grays-Elochoman,Southwest Regional Office,3,19,1.708E+13,2.49329,2/22/2012 20:17,46.26805,-123.4567,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,9,N,6,W,17,NW,,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_CONGR1,CONNOR CREEK,Stream or River,Inventory of Connor Creek in the vicinity of Chabot Rd bridge. (see 'Sample collection Method' in results for more details),,N,,,WA,,Grays Harbor,Queets-Quinault,Southwest Regional Office,6,24,1.71001E+13,3.34126,2/23/2012 20:20,47.0866,-124.1723,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,19,N,12,W,34,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_COWCO1,COWEEMAN RIVER,Stream or River,Inventory of River at Kelso.  Accessed from bank.,,N,,,WA,,Cowlitz,Cowlitz,Southwest Regional Office,3,19,1.708E+13,6.33904,2/22/2012 23:21,46.11851,-122.8885,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,7,N,2,W,2,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_COWLE1,COWLITZ RIVER NEAR BLUE CR,Stream or River,Inventory of Cowlitz River in the vicinity of Mission boat launch. Old side channel.,,N,,,WA,,Lewis,Cowlitz,Southwest Regional Office,3,20,1.708E+13,24.09175,2/22/2012 23:17,46.47,-122.7514,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,11,N,1,W,1,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_CURCL1,CURTIN CREEK,Stream or River,Inventory of Curtin Cr between 99th St and 119th St. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,Clark,Salmon-Washougal,Southwest Regional Office,3,17,1.708E+13,67.45408,,45.6985,-122.5885,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,3,N,2,E,32,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_FREGR1,FRENCHMAN HILLS WASTEWAY,Canal or Ditch,Inventory of canal in the vicinity of Dodson Rd parking area. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,97.91388,7/20/2012 4:33,46.973,-119.5567,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,26,E,10,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_GRAGR1,GRAYLAND DITCH,Canal or Ditch,Inventory of canals in the vicinity of Grayland. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,Grays Harbor,Lower Chehalis,Southwest Regional Office,6,19,1.71001E+13,64.27855,2/24/2012 2:23,46.81214,-124.0919,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,15,N,11,W,6,SW,NE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_HARKI1,HARRIS CREEK WETLAND,Stream or River,Inventory of wetland and creek along Kelly Rd. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,King,Snohomish,Northwest Regional Office,1,5,1.711E+13,50.72331,2/26/2012 7:20,47.72143,-121.9021,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,26,N,7,E,22,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_ISSKI1,ISSAQUAH CREEK,Stream or River,Inventory of wetland adjacent to Issaquah Creek. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,8,5,,,,47.46164,-122.0221,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,23,N,6,E,22,SE,,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_LITPE1,LITTLE SPOKANE RIVER,Stream or River,"Inventory of River downstream of Sacheen Lake, at Fertile Valley Rd crossing. (see 'Sample collection Method' and 'field collection comment' in results for more details)",,N,,,WA,,Pend Oreille,Little Spokane,Eastern Regional Office,5,7,1.70103E+13,98.46369,7/19/2012 11:43,48.14623,-117.3367,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,31,N,43,E,35,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_LONPA1,SLOUGHS NEAR LONG BEACH,Canal or Ditch,Inventory of Sloughs near Long Beach. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,Pacific,Willapa,Southwest Regional Office,3,19,1.71001E+13,94.67198,2/24/2012 7:26,46.35473,-124.0483,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,10,N,11,W,16,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_LOWGR1,LOWER CRAB CREEK,Stream or River,Inventory of wet areas near the creek along Lower Crab Cr Rd. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,,,,46.8325,-119.8561,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,24,E,31,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_MARYA1,MARION DRAIN,Canal or Ditch,Inventory of canal in vicinity of Indian Church Rd. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,Yakima,Lower Yakima,Central Regional Office,4,15,1.703E+13,5.76417,7/20/2012 7:06,46.33065,-120.1999,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,10,N,21,E,28,NW,NE,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_NACYA1,NACHES RIVER,Stream or River,Inventory of River near intake for water treatment plant at Wapatox canal return. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,Yakima,Naches,Central Regional Office,4,14,1.703E+13,1.55599,7/20/2012 6:47,46.6946,-120.6541,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,14,N,17,E,24,NW,NW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_PUGWA1,PUGET ISLAND SLOUGHS,Canal or Ditch,"Inventory of Sloughs, including Welcome Slough. (see 'Sample collection Method' and 'field collection comment' in results for more details)",,N,,,WA,,Wahkiakum,Grays-Elochoman,Southwest Regional Office,3,19,,,,46.1737,-123.3864,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,8,N,6,W,14,SE,SW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
FWM_RS_ROCGR1,ROCKY FORD CR,Stream or River,Inventory of creek in the vicinity highway 17 bridge and check dam. (see 'Sample collection Method' and 'field collection comment' in results for more details),,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,1.77978,7/20/2012 4:34,47.26139,-119.4563,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,20,N,27,E,5,NE,SW,,,,,,,,,,,,FW_MACROPHYTE,4/29/2014 16:05
